Date & Time,Latitude,Longitude,Depth,Magnitude,Lands,Country
6/9/2023 21:33,-16.88,-173.97,100,4.9,TONGA,TONGA
6/9/2023 21:32,16.89,-94.76,70,3.6,"OAXACA,",MEXICO
6/9/2023 21:24,19.35,-104.13,6,3.7,"COLIMA,",MEXICO
6/9/2023 21:21,-60.56,160.31,10,5.9,"MACQUARIE, ISLAND",REGION
6/9/2023 21:19,-23.5,-69.57,83,4.1,"ANTOFAGASTA,",CHILE
6/9/2023 21:13,40.47,36.64,3,2.1,CENTRAL,TURKEY
6/9/2023 21:04,-23.2,170.6,10,4.9,"SOUTHEAST, OF, LOYALTY",ISLANDS
6/9/2023 20:53,58.27,-155.09,4,3.7,ALASKA,PENINSULA
6/9/2023 20:48,15.74,-94.92,16,3.7,"OFFSHORE, OAXACA,",MEXICO
6/9/2023 20:48,19.19,-155.48,29,2.1,"ISLAND, OF, HAWAII,",HAWAII
6/9/2023 20:43,-47.41,-12.55,10,5.7,"SOUTHERN, MID-ATLANTIC",RIDGE
6/9/2023 20:41,38.26,38.57,5,3.2,EASTERN,TURKEY
6/9/2023 20:27,38.1,36.56,5,2.6,CENTRAL,TURKEY
6/9/2023 20:20,-0.07,126.14,28,3,MOLUCCA,SEA
6/9/2023 20:17,-22.62,-66.16,282,3.5,"JUJUY,",ARGENTINA
6/9/2023 20:13,40.36,-123.51,22,2.3,NORTHERN,CALIFORNIA
6/9/2023 20:02,37.56,35.44,5,2,CENTRAL,TURKEY
6/9/2023 19:56,-8.45,119.04,100,2.8,"FLORES, REGION,",INDONESIA
6/9/2023 19:53,35.61,-3.41,30,1.7,"STRAIT, OF",GIBRALTAR
6/9/2023 19:51,22.87,120.66,18,4.2,TAIWAN,TAIWAN
6/9/2023 19:45,12.27,-87.92,36,4.4,"NEAR, COAST, OF",NICARAGUA
6/9/2023 19:38,53.38,-117.35,2,3,"ALBERTA,",CANADA
6/9/2023 19:38,2.09,127.32,26,3.2,MOLUCCA,SEA
6/9/2023 19:35,21.12,99.86,15,4.4,MYANMAR,MYANMAR
6/9/2023 19:34,-0.27,129.77,10,4.1,"HALMAHERA,",INDONESIA
6/9/2023 19:23,36.05,-117.99,4,2.3,CENTRAL,CALIFORNIA
6/9/2023 19:22,-1.44,120.1,33,2.7,"SULAWESI,",INDONESIA
6/9/2023 19:16,-2.42,120.99,10,2.7,"SULAWESI,",INDONESIA
6/9/2023 19:15,17.95,-66.97,16,2.6,PUERTO,RICO
6/9/2023 19:13,36.6,71,210,4,"HINDU, KUSH, REGION,",AFGHANISTAN
6/9/2023 19:10,18.15,-103.24,16,3.7,"OFFSHORE, MICHOACAN,",MEXICO
6/9/2023 19:04,28.03,-16.19,18,1.5,"CANARY, ISLANDS,, SPAIN",REGION
6/9/2023 19:01,-0.06,124.45,25,3,MOLUCCA,SEA
6/9/2023 18:57,-8.37,119.75,160,2.9,"FLORES, REGION,",INDONESIA
6/9/2023 18:46,61.17,-152.31,126,2.9,SOUTHERN,ALASKA
6/9/2023 18:45,49.71,-114.54,1,2.8,"BRITISH, COLUMBIA,",CANADA
6/9/2023 18:31,-35.82,178.15,187,3,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
6/9/2023 18:30,34.5,139.2,10,3.7,"NEAR, S., COAST, OF, HONSHU,",JAPAN
6/9/2023 18:28,18.77,145.22,608,4.4,"PAGAN, REG.,, N., MARIANA",ISLANDS
6/9/2023 18:28,-15.77,-71.73,9,3.5,SOUTHERN,PERU
6/9/2023 18:23,26.03,-99.86,5,3.7,"NUEVO, LEON,",MEXICO
6/9/2023 18:05,41.99,36.87,13,2.2,CENTRAL,TURKEY
6/9/2023 18:02,36.37,36.22,5,2.3,"TURKEY-SYRIA, BORDER",REGION
6/9/2023 17:59,38.85,25.55,10,2.1,AEGEAN,SEA
6/9/2023 17:59,38.48,39.22,5,2.6,EASTERN,TURKEY
6/9/2023 17:48,34.36,-96.86,4,2,OKLAHOMA,OKLAHOMA
6/9/2023 17:47,18.23,-74.53,1,3.1,HAITI,REGION
6/9/2023 17:47,38.44,39.18,5,2.5,EASTERN,TURKEY
6/9/2023 17:46,38.49,37.53,6,2.4,CENTRAL,TURKEY
6/9/2023 17:28,12.05,-88.01,40,4.4,"NEAR, COAST, OF",NICARAGUA
6/9/2023 17:17,-1.08,98.31,10,4.7,"KEP., MENTAWAI, REGION,",INDONESIA
6/9/2023 17:14,40.79,19.76,2,2.2,ALBANIA,ALBANIA
6/9/2023 16:54,17.12,-99.63,39,3.3,"GUERRERO,",MEXICO
6/9/2023 16:53,-25.36,-177.26,142,4.1,"SOUTH, OF, FIJI",ISLANDS
6/9/2023 16:44,37.94,36.24,5,2.5,CENTRAL,TURKEY
6/9/2023 16:36,59.74,-152.98,106,3,SOUTHERN,ALASKA
6/9/2023 16:31,19.62,-104.01,9,3.2,"JALISCO,",MEXICO
6/9/2023 16:27,51.85,177.63,10,2.5,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 16:19,19.1,121.27,13,3.6,"BABUYAN, ISL, REGION,",PHILIPPINES
6/9/2023 16:18,9.51,-84.87,19,3.1,COSTA,RICA
6/9/2023 16:16,-0.12,122.9,93,2.9,"SULAWESI,",INDONESIA
6/9/2023 16:15,40.65,77.53,10,3.1,"SOUTHERN, XINJIANG,",CHINA
6/9/2023 16:10,38.98,29.96,8,2,WESTERN,TURKEY
6/9/2023 16:09,0.18,123.86,194,3,"MINAHASA,, SULAWESI,",INDONESIA
6/9/2023 16:03,32.83,-100.55,6,2.7,WESTERN,TEXAS
6/9/2023 16:02,35.58,-3.53,32,2.3,"STRAIT, OF",GIBRALTAR
6/9/2023 16:00,40.28,34.72,5,3.2,CENTRAL,TURKEY
6/9/2023 15:53,9.5,-82.69,10,3.4,"PANAMA-COSTA, RICA, BORDER",REGION
6/9/2023 15:52,51.88,177.44,10,3,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 15:36,31.49,-104.04,6,2.7,WESTERN,TEXAS
6/9/2023 15:26,38.83,-122.82,2,2.6,NORTHERN,CALIFORNIA
6/9/2023 15:25,35.38,35.79,13,3.2,"NEAR, THE, COAST, OF",SYRIA
6/9/2023 15:18,15.71,-95.1,37,4,"OFFSHORE, OAXACA,",MEXICO
6/9/2023 15:12,16.15,-97.58,16,4.4,"OAXACA,",MEXICO
6/9/2023 15:10,63.3,-151.7,12,2.7,CENTRAL,ALASKA
6/9/2023 15:09,38.95,25.56,15,2.3,AEGEAN,SEA
6/9/2023 15:08,36.71,71.4,166,4.2,"HINDU, KUSH, REGION,",AFGHANISTAN
6/9/2023 15:02,38.13,38.55,5,3.3,EASTERN,TURKEY
6/9/2023 14:51,71.95,-75.45,18,3.1,"BAFFIN, ISLAND, REGION,",CANADA
6/9/2023 14:49,58.53,-152.92,57,2.8,"KODIAK, ISLAND, REGION,",ALASKA
6/9/2023 14:35,19.45,-103.93,29,3.4,"JALISCO,",MEXICO
6/9/2023 14:26,0.51,126.6,30,3.4,MOLUCCA,SEA
6/9/2023 14:22,14.41,-92.91,35,4.3,"OFFSHORE, CHIAPAS,",MEXICO
6/9/2023 14:22,36.54,-121.13,4,2.3,CENTRAL,CALIFORNIA
6/9/2023 14:17,37.72,16.1,37,2.2,IONIAN,SEA
6/9/2023 14:14,15.71,-94.78,16,3.6,"OFFSHORE, OAXACA,",MEXICO
6/9/2023 14:09,32.84,-100.55,7,2,WESTERN,TEXAS
6/9/2023 14:01,19.71,-105.44,6,3.6,"OFFSHORE, JALISCO,",MEXICO
6/9/2023 13:48,-0.3,123.07,57,2.9,"SULAWESI,",INDONESIA
6/9/2023 13:47,37.3,37.04,5,2,CENTRAL,TURKEY
6/9/2023 13:32,-32.58,-70.75,83,2.7,"VALPARAISO,",CHILE
6/9/2023 13:23,37.28,30.49,2,2.3,WESTERN,TURKEY
6/9/2023 13:06,51.32,-175.33,35,2.7,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
6/9/2023 13:04,-24.24,-67.08,211,3.5,"SALTA,",ARGENTINA
6/9/2023 13:03,38.57,22.88,2,2.8,GREECE,GREECE
6/9/2023 13:02,38.07,36.31,6,2.4,CENTRAL,TURKEY
6/9/2023 12:52,31.79,-116.04,5,2.1,"BAJA, CALIFORNIA,",MEXICO
6/9/2023 12:52,-4.4,144.32,114,4,"NEAR, N, COAST, OF, NEW, GUINEA,",PNG.
6/9/2023 12:50,51.57,-177.06,33,2.8,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
6/9/2023 12:48,51.83,177.75,10,3.4,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 12:41,27.81,-15.5,2,2,"CANARY, ISLANDS,, SPAIN",REGION
6/9/2023 12:40,-9.69,119.16,13,3.1,"SUMBA, REGION,",INDONESIA
6/9/2023 12:36,27.8,-15.49,2,2.3,"CANARY, ISLANDS,, SPAIN",REGION
6/9/2023 12:18,38.12,38.26,5,2,EASTERN,TURKEY
6/9/2023 12:14,42.07,24.85,2,3.4,BULGARIA,BULGARIA
6/9/2023 12:14,-15.3,-74.31,82,4,"NEAR, COAST, OF, SOUTHERN",PERU
6/9/2023 11:58,38.22,-1.23,7,1.7,SPAIN,SPAIN
6/9/2023 11:55,-21.2,-70.23,38,2.8,"OFFSHORE, ANTOFAGASTA,",CHILE
6/9/2023 11:50,18.93,-65.35,13,3.1,"PUERTO, RICO",REGION
6/9/2023 11:45,37.5,137.4,10,3.8,"NEAR, WEST, COAST, OF, HONSHU,",JAPAN
6/9/2023 11:44,-36.05,179.09,228,3.6,"OFF, E., COAST, OF, N., ISLAND,",N.Z.
6/9/2023 11:42,36.94,28.53,5,2.5,"DODECANESE, IS.-TURKEY, BORDER",REG
6/9/2023 11:37,59.5,-152.49,75,2.6,SOUTHERN,ALASKA
6/9/2023 11:33,7.19,-33.94,10,4.9,"CENTRAL, MID-ATLANTIC",RIDGE
6/9/2023 11:28,17.75,-68.57,10,3.1,"DOMINICAN, REPUBLIC",REGION
6/9/2023 11:28,36.94,28.5,8,2.6,"DODECANESE, IS.-TURKEY, BORDER",REG
6/9/2023 11:21,67.53,-142.54,5,3.3,NORTHERN,ALASKA
6/9/2023 11:13,15.25,-92.99,97,4.3,"OFFSHORE, CHIAPAS,",MEXICO
6/9/2023 11:08,-22.4,-66.23,245,3.9,"JUJUY,",ARGENTINA
6/9/2023 10:52,37.89,36.39,4,2.2,CENTRAL,TURKEY
6/9/2023 10:47,2.67,128.35,100,4.7,"HALMAHERA,",INDONESIA
6/9/2023 10:44,31.68,-104.39,7,2.3,WESTERN,TEXAS
6/9/2023 10:39,50.35,7.42,10,2,GERMANY,GERMANY
6/9/2023 10:39,17.1,-98.84,15,3.1,"GUERRERO,",MEXICO
6/9/2023 10:34,-2.79,129.23,10,4.9,"SERAM,",INDONESIA
6/9/2023 10:23,26.7,92.32,10,2.9,"ASSAM,",INDIA
6/9/2023 10:18,23.03,-100.05,10,3.9,"SAN, LUIS, POTOSI,",MEXICO
6/9/2023 10:17,51.6,-175.19,35,2.5,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
6/9/2023 10:16,38.3,38.76,5,2.3,EASTERN,TURKEY
6/9/2023 10:06,38.28,36.5,4,2,CENTRAL,TURKEY
6/9/2023 10:04,-26.35,-70.77,36,2.8,"OFFSHORE, ATACAMA,",CHILE
6/9/2023 9:59,-26.34,-70.76,36,3,"OFFSHORE, ATACAMA,",CHILE
6/9/2023 9:58,-33.55,-70.63,91,3,"REGION, METROPOLITANA,",CHILE
6/9/2023 9:57,0.8,98.6,13,3.4,"NIAS, REGION,",INDONESIA
6/9/2023 9:55,46.49,-1.36,2,2,FRANCE,FRANCE
6/9/2023 9:46,38.17,38.52,5,2.6,EASTERN,TURKEY
6/9/2023 9:44,51.87,-171.45,35,2.6,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 9:44,-12.28,65.63,10,4.6,MID-INDIAN,RIDGE
6/9/2023 9:37,36.26,35.87,2,2.4,CENTRAL,TURKEY
6/9/2023 9:33,16.09,-92.94,178,3.8,"CHIAPAS,",MEXICO
6/9/2023 9:30,43.04,6.01,2,2.1,"NEAR, SOUTH, COAST, OF",FRANCE
6/9/2023 9:30,-9.2,114.2,15,3.6,"SOUTH, OF, BALI,",INDONESIA
6/9/2023 9:29,-37.49,176.43,209,3.4,"NORTH, ISLAND, OF, NEW",ZEALAND
6/9/2023 9:28,37.94,36.22,5,2.1,CENTRAL,TURKEY
6/9/2023 9:24,43.73,149.36,10,4.7,"EAST, OF, KURIL",ISLANDS
6/9/2023 9:17,12.36,-87.49,36,2.6,"NEAR, COAST, OF",NICARAGUA
6/9/2023 9:15,-0.22,122.88,35,2.5,"SULAWESI,",INDONESIA
6/9/2023 9:09,15.62,-93.3,94,3.7,"CHIAPAS,",MEXICO
6/9/2023 9:08,47.08,6.58,0,1.7,FRANCE,FRANCE
6/9/2023 9:07,37.62,34.74,7,2.4,CENTRAL,TURKEY
6/9/2023 9:03,37.79,36.59,5,2.4,CENTRAL,TURKEY
6/9/2023 9:00,11.22,-85.77,84,2.5,NICARAGUA,NICARAGUA
6/9/2023 8:59,39.03,17.03,26,2.5,SOUTHERN,ITALY
6/9/2023 8:47,-2.45,120.96,10,3,"SULAWESI,",INDONESIA
6/9/2023 8:41,36.99,36,3,2.5,"TURKEY-SYRIA, BORDER",REGION
6/9/2023 8:35,-10.89,162.57,47,4.3,SOLOMON,ISLANDS
6/9/2023 8:34,-21.67,-68.55,133,2.8,"ANTOFAGASTA,",CHILE
6/9/2023 8:33,38.59,22.88,9,2.8,GREECE,GREECE
6/9/2023 8:25,38.63,43.01,5,2.7,EASTERN,TURKEY
6/9/2023 8:24,37.17,-2.17,8,1.9,SPAIN,SPAIN
6/9/2023 8:14,38.38,37.86,1,2.3,CENTRAL,TURKEY
6/9/2023 8:00,37.98,73.33,10,4.2,TAJIKISTAN,TAJIKISTAN
6/9/2023 7:54,-1.32,120.92,16,2.7,"SULAWESI,",INDONESIA
6/9/2023 7:51,37.62,35.42,1,3,CENTRAL,TURKEY
6/9/2023 7:50,4.82,96.75,10,2.7,"NORTHERN, SUMATRA,",INDONESIA
6/9/2023 7:48,18.29,-72.1,14,3,HAITI,REGION
6/9/2023 7:48,38.07,37.74,5,3.2,CENTRAL,TURKEY
6/9/2023 7:47,17.51,-94.84,145,4.3,"VERACRUZ,",MEXICO
6/9/2023 7:43,16.42,-96.07,75,3.8,"OAXACA,",MEXICO
6/9/2023 7:43,38.95,29.92,5,2.9,WESTERN,TURKEY
6/9/2023 7:37,38.84,38.08,5,2.1,EASTERN,TURKEY
6/9/2023 7:36,40.09,26.04,10,2.5,WESTERN,TURKEY
6/9/2023 7:24,37.64,34.69,1,3.2,CENTRAL,TURKEY
6/9/2023 7:24,2.94,128.04,14,3,"HALMAHERA,",INDONESIA
6/9/2023 7:19,40.13,25.99,8,2.8,AEGEAN,SEA
6/9/2023 7:16,18.77,-103.98,5,3.8,"OFFSHORE, COLIMA,",MEXICO
6/9/2023 7:15,4.89,96.04,10,2.5,"NORTHERN, SUMATRA,",INDONESIA
6/9/2023 7:12,18.58,-73.45,26,3.4,HAITI,REGION
6/9/2023 7:10,-30.38,-71.98,45,3,"OFFSHORE, COQUIMBO,",CHILE
6/9/2023 7:01,-11.11,117.16,10,3.7,"SOUTH, OF, SUMBAWA,",INDONESIA
6/9/2023 6:56,18.74,-104.15,18,3.6,"OFFSHORE, COLIMA,",MEXICO
6/9/2023 6:43,19.45,-65.83,28,2.9,"PUERTO, RICO",REGION
6/9/2023 6:40,17.95,-66.98,10,3.1,"PUERTO, RICO",REGION
6/9/2023 6:36,37.32,20.76,3,2.1,IONIAN,SEA
6/9/2023 6:36,19.06,-66.46,37,3.4,"PUERTO, RICO",REGION
6/9/2023 6:32,-24.02,-67.37,238,3.1,"ANTOFAGASTA,",CHILE
6/9/2023 6:22,9.47,-83.82,28,3.1,COSTA,RICA
6/9/2023 6:20,19.23,-155.39,34,2.1,"ISLAND, OF, HAWAII,",HAWAII
6/9/2023 6:18,-8.85,123.81,76,2.9,"FLORES, REGION,",INDONESIA
6/9/2023 6:13,27.44,93.27,10,3.1,"ARUNACHAL, PRADESH,",INDIA
6/9/2023 6:09,36.66,-4.62,86,1.5,"STRAIT, OF",GIBRALTAR
6/9/2023 6:09,-13.18,66.21,10,4.9,MID-INDIAN,RIDGE
6/9/2023 6:08,40.59,19.79,2,2,ALBANIA,ALBANIA
6/9/2023 6:07,-5.26,-76.91,27,4,NORTHERN,PERU
6/9/2023 6:04,-35.8,-73.69,27,3.4,"OFFSHORE, BIO-BIO,",CHILE
6/9/2023 6:00,-15.76,-71.73,8,3.8,SOUTHERN,PERU
6/9/2023 5:56,36.38,-2.95,10,1.7,"STRAIT, OF",GIBRALTAR
6/9/2023 5:46,-6.05,105.08,10,3.4,"SUNDA, STRAIT,",INDONESIA
6/9/2023 5:41,18.77,-104.11,12,3.2,"OFFSHORE, COLIMA,",MEXICO
6/9/2023 5:36,18.13,-103.39,14,3.6,"OFFSHORE, MICHOACAN,",MEXICO
6/9/2023 5:34,17.44,-95.08,47,4,"VERACRUZ,",MEXICO
6/9/2023 5:26,-15.77,-71.71,9,3.7,SOUTHERN,PERU
6/9/2023 5:24,-11.05,118.47,10,3.6,"SOUTH, OF, SUMBAWA,",INDONESIA
6/9/2023 5:16,37.43,37.11,5,3,CENTRAL,TURKEY
6/9/2023 5:13,36.06,-120.64,-1,2,CENTRAL,CALIFORNIA
6/9/2023 5:11,19.92,-70.91,20,3,"DOMINICAN, REPUBLIC",REGION
6/9/2023 5:08,22.99,-100.07,10,3.8,"SAN, LUIS, POTOSI,",MEXICO
6/9/2023 5:01,18.77,-104.06,12,3.8,"OFFSHORE, COLIMA,",MEXICO
6/9/2023 4:53,35.64,76.62,10,3.9,NORTHWESTERN,KASHMIR
6/9/2023 4:53,51.91,177.61,10,2.9,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 4:47,-20.86,-69.17,110,3,"TARAPACA,",CHILE
6/9/2023 4:46,-0.08,123.17,130,2.7,"SULAWESI,",INDONESIA
6/9/2023 4:43,37.97,73.36,10,4.2,TAJIKISTAN,TAJIKISTAN
6/9/2023 4:43,-23.43,-68.78,102,2.7,"ANTOFAGASTA,",CHILE
6/9/2023 4:42,51.86,177.58,10,2.8,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 4:35,26.6,92.4,10,3.7,"ASSAM,",INDIA
6/9/2023 4:30,51.91,177.58,10,2.7,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 4:21,19.66,-65.71,81,3.7,"PUERTO, RICO",REGION
6/9/2023 4:01,38.58,22.86,5,2.3,GREECE,GREECE
6/9/2023 3:48,19.15,-155.47,33,2.1,"ISLAND, OF, HAWAII,",HAWAII
6/9/2023 3:45,51.71,174.78,10,3.3,"NEAR, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 3:36,38.09,36.7,8,2.1,CENTRAL,TURKEY
6/9/2023 3:30,40.55,-124.28,17,2.4,NORTHERN,CALIFORNIA
6/9/2023 3:27,64.62,-17.4,1,2.8,ICELAND,ICELAND
6/9/2023 3:22,38.11,36.82,5,3.4,CENTRAL,TURKEY
6/9/2023 3:22,18.48,-73.19,8,3.4,HAITI,REGION
6/9/2023 3:21,-23.58,-67.03,217,4.3,"JUJUY,",ARGENTINA
6/9/2023 3:20,42.55,12.86,8,2,CENTRAL,ITALY
6/9/2023 3:19,-30.06,-71.31,55,3.5,"COQUIMBO,",CHILE
6/9/2023 3:04,37.25,30.52,5,2.5,WESTERN,TURKEY
6/9/2023 2:57,42.06,37.01,4,2.2,BLACK,SEA
6/9/2023 2:56,-9.71,116.84,60,3.2,"LOMBOK, REGION,",INDONESIA
6/9/2023 2:56,-8.38,-80.26,21,4.1,"OFF, COAST, OF, NORTHERN",PERU
6/9/2023 2:45,17.97,-65.8,15,2.5,"PUERTO, RICO",REGION
6/9/2023 2:39,18.93,-67.2,9,3,"PUERTO, RICO",REGION
6/9/2023 2:37,-2.04,121.38,10,4.2,"SULAWESI,",INDONESIA
6/9/2023 2:24,-2.02,125.69,15,4.7,"KEPULAUAN, SULA,",INDONESIA
6/9/2023 2:19,-6.07,105.14,10,2.8,"SUNDA, STRAIT,",INDONESIA
6/9/2023 2:15,37.63,34.71,6,2.6,CENTRAL,TURKEY
6/9/2023 2:13,44.78,-114.39,12,2.3,SOUTHERN,IDAHO
6/9/2023 2:12,-6.04,105.12,10,2.8,"SUNDA, STRAIT,",INDONESIA
6/9/2023 2:08,44.78,-114.4,10,2.4,SOUTHERN,IDAHO
6/9/2023 1:55,37.9,42.19,9,2.4,"TURKEY-SYRIA-IRAQ, BORDER",REGION
6/9/2023 1:55,51.87,177.58,10,2.9,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 1:49,39.92,39.69,5,4,EASTERN,TURKEY
6/9/2023 1:43,51.87,177.6,10,3.2,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 1:43,38.05,-118.75,20,2,CENTRAL,CALIFORNIA
6/9/2023 1:42,52.54,-168.8,35,2.7,"FOX, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 1:25,-33.38,117,6,2.6,WESTERN,AUSTRALIA
6/9/2023 1:23,17.94,-66.93,10,2.4,PUERTO,RICO
6/9/2023 1:21,33.93,71.14,60,4.4,PAKISTAN,PAKISTAN
6/9/2023 1:13,-21.43,-68.79,101,2.6,"ANTOFAGASTA,",CHILE
6/9/2023 1:04,55.41,163.07,40,4.5,"OFF, EAST, COAST, OF",KAMCHATKA
6/9/2023 1:02,9.4,-84.61,13,3,COSTA,RICA
6/9/2023 0:44,42.95,-5.84,10,1.8,SPAIN,SPAIN
6/9/2023 0:40,38.48,37.55,2,2.3,CENTRAL,TURKEY
6/9/2023 0:40,56.23,-156.44,18,3,ALASKA,PENINSULA
6/9/2023 0:30,7.41,125.92,110,4.6,"MINDANAO,",PHILIPPINES
6/9/2023 0:28,8.88,-82.37,5,3.1,"PANAMA-COSTA, RICA, BORDER",REGION
6/9/2023 0:27,39.62,-119.97,7,2.3,NEVADA,NEVADA
6/9/2023 0:22,12.99,-89.7,35,4.1,"OFFSHORE, EL",SALVADOR
6/9/2023 0:09,51.84,179.49,113,4,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/9/2023 0:08,19.23,-155.51,35,2.6,"ISLAND, OF, HAWAII,",HAWAII
6/9/2023 0:00,37.45,-118.65,4,2.6,CENTRAL,CALIFORNIA
6/8/2023 23:57,51.82,-173.53,10,3.1,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
6/8/2023 23:54,36.1,36.06,2,2.8,"TURKEY-SYRIA, BORDER",REGION
6/8/2023 23:44,51.87,177.57,5,3.3,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 23:44,-21.98,-68.56,134,2.6,"ANTOFAGASTA,",CHILE
6/8/2023 23:40,51.93,177.5,5,2.8,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 23:35,28.7,129.4,70,3.7,"RYUKYU, ISLANDS,",JAPAN
6/8/2023 23:34,38.11,38.16,10,2.4,EASTERN,TURKEY
6/8/2023 23:28,51.84,178.49,112,2.7,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 23:05,51.95,177.58,11,2.8,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 23:04,40.22,-121.16,5,2.4,NORTHERN,CALIFORNIA
6/8/2023 22:59,19.23,-155.51,35,3,"ISLAND, OF, HAWAII,",HAWAII
6/8/2023 22:57,53.58,108.55,10,4.4,"LAKE, BAYKAL, REGION,",RUSSIA
6/8/2023 22:55,19.27,-104.13,7,3.4,"COLIMA,",MEXICO
6/8/2023 22:55,-37.35,175.56,216,3.1,"NORTH, ISLAND, OF, NEW",ZEALAND
6/8/2023 22:41,72.42,3.01,10,3,NORWEGIAN,SEA
6/8/2023 22:39,38.51,37.48,1,2.2,CENTRAL,TURKEY
6/8/2023 22:34,46.91,-121.87,10,2.4,"MOUNT, RAINIER, AREA,",WASHINGTON
6/8/2023 22:31,51.85,177.65,5,3.3,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 22:28,51.91,177.51,10,2.6,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 22:20,-31.5,-71.68,35,3,"OFFSHORE, COQUIMBO,",CHILE
6/8/2023 22:19,36.46,27.18,13,3.1,"DODECANESE, IS.-TURKEY, BORDER",REG
6/8/2023 22:15,51.8,177.68,5,2.8,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 22:13,51.89,177.61,5,2.9,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 22:10,37.85,36.25,5,2.1,CENTRAL,TURKEY
6/8/2023 22:08,34.21,-118.01,16,2.9,"GREATER, LOS, ANGELES, AREA,",CALIF.
6/8/2023 22:05,19.17,-155.35,26,2.2,"ISLAND, OF, HAWAII,",HAWAII
6/8/2023 22:05,17.92,-66.86,14,2.5,"PUERTO, RICO",REGION
6/8/2023 22:05,19.22,-104.01,15,3.3,"COLIMA,",MEXICO
6/8/2023 22:03,51.84,177.6,5,2.9,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 22:00,34.25,-119.74,0,2.1,"SANTA, BARBARA, CHANNEL,",CALIF.
6/8/2023 21:56,51.91,177.6,10,2.7,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:52,-21.88,-68.68,128,2.6,"ANTOFAGASTA,",CHILE
6/8/2023 21:51,38.17,38.47,11,3.2,EASTERN,TURKEY
6/8/2023 21:44,38.59,22.89,11,2.5,GREECE,GREECE
6/8/2023 21:38,51.89,177.53,5,3.2,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:37,2.94,128.34,193,3.6,"HALMAHERA,",INDONESIA
6/8/2023 21:27,51.91,177.58,5,3,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:25,51.87,177.51,5,3.5,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:20,31.18,130.29,186,4.9,"KYUSHU,",JAPAN
6/8/2023 21:18,55.31,163.03,20,4.8,"OFF, EAST, COAST, OF",KAMCHATKA
6/8/2023 21:05,51.82,177.51,5,3.4,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:04,51.91,177.6,5,3.6,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 21:02,51.84,177.63,5,3.2,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 20:42,41.91,24.91,5,2.3,BULGARIA,BULGARIA
6/8/2023 20:37,51.89,177.6,12,4.2,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 20:34,51.87,177.79,10,4.6,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 20:33,51.87,177.69,10,4.6,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 20:31,52.17,177.92,10,5.7,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
6/8/2023 20:07,38.5,37.57,5,2,CENTRAL,TURKEY
6/8/2023 20:07,-21.11,-68.56,146,2.8,"ANTOFAGASTA,",CHILE
6/8/2023 19:59,38.83,21.23,10,2.9,GREECE,GREECE
6/8/2023 19:52,-23.78,-67.33,270,2.9,"ANTOFAGASTA,",CHILE
6/8/2023 19:41,40.39,-125.36,24,2.8,"OFFSHORE, NORTHERN",CALIFORNIA
6/8/2023 19:38,39.96,74.04,10,2.7,"SOUTHERN, XINJIANG,",CHINA
